-2.236067977499789450e+01,-3.905078687584754789e+03,-6.747111515307866512e+02,-1.154797178683242294e+02,-2.341082957667348694e+02
0.000000000000000000e+00,-1.668048408590216695e+03,1.335022378014265065e+01,2.248160012895219495e+00,-1.161928525908133736e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.583904671713337962e+02,-2.027060428760661281e+00,-7.075320167734899357e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.367018982356302814e+01,6.989194480675298138e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.238903792016521379e+02
